Cambil Medina, ALICIA (Sra.)	female	Hartley	0503,0658,0100
Cabrera Ferrer, ANDREA (Sra.)	female	Hartley	0503,0658,0100
Cabrera Roman, AITOR (Sr.)	male	Hartley	0503,0658,0100
Martin Rubio, JAIME (Sr.)	male	Hartley	0503,0658,0100
Pascual Torres, ADRIAN (Sr.)	male	Hartley	0503,0658,0100
Vazquez Perez, JOSE ANTONIO (Sr.)	male	Hartley	0503,0658,0100
Munoz Herrero, JOSE ANTONIO (Sr.)	male	Hartley	0503,0658,0100
Alonso Lozano, JOSEP (Sr.)	male	Hartley	0503,0658,0100
Crespo Navarro, SERGIO (Sr.)	male	Hartley	0503,0658,0100
Cano Alonso, MIGUEL ANGEL (Sr.)	male	Hartley	0503,0658,0100
Fuentes Cabrera, ANGEL (Sr.)	male	Hartley	0503,0658,0100
Alonso Diaz, VICENTE (Sr.)	male	Hartley	0503,0658,0100
Blanco Gomez, FRANCISCO JOSE (Sr.)	male	Hartley	0503,0658,0100
Ibanez Montero, DAVID (Sr.)	male	Hartley	0503,0658,0100
Ruiz Garcia, JULIAN (Sr.)	male	Hartley	0503,0658,0100
Blanco Serrano, FELIPE (Sr.)	male	Hartley	0503,0658,0100
Morales Pastor, JOAQUIN (Sr.)	male	Hartley	0503,0658,0100
Diaz Perez, RAQUEL (Master)	jedi	Haskvig	0141,0585,0210
Montoro Ramos, CONSUELO (Master)	jedi	Haskvig	0141,0585,0210
Gimenez Montero, CRISTINA (Master)	jedi	Haskvig	0141,0585,0210
Morales Gomez, MARTINA (Master)	jedi	Haskvig	0141,0585,0210
Cambil Hidalgo, RAMON (Master)	jedi	Haskvig	0141,0585,0210
Flores Velasco, JOSE (Master)	jedi	Haskvig	0141,0585,0210
Marquez Diez, JUAN MANUEL (Master)	jedi	Haskvig	0141,0585,0210
Lozano Romero, FELIX (Master)	jedi	Haskvig	0141,0585,0210
Santiago Garcia, SOFIA (Master)	jedi	Haskvig	0141,0585,0210
Mora Garcia, MARIANO (Master)	jedi	Haskvig	0141,0585,0210
Campos Suarez, LUCIA (Master)	jedi	Haskvig	0141,0585,0210
Gomez Parra, MARCOS (Master)	jedi	Haskvig	0141,0585,0210
Leon Delgado, OLGA (Master)	jedi	Haskvig	0141,0585,0210
Guerrero Prieto, MIRIAM (Master)	jedi	Haskvig	0141,0585,0210
Navarro Lozano, ALFONSO (Lord)	sith	Haskvig	0141,0585,0210
Torres Roman, TOMAS (Lord)	sith	Haskvig	0141,0585,0210
Reyes Leon, LUIS MIGUEL (Lord)	sith	Haskvig	0141,0585,0210
Cambil Lopez, LUCAS (Lord)	sith	Haskvig	0141,0585,0210
Aguilar Dominguez, MARIA ANTONIA (Lord)	sith	Haskvig	0141,0585,0210
Herrero Carmona, MARIA ROSARIO (Lord)	sith	Haskvig	0141,0585,0210
Vazquez Cortes, MARIA ELENA (Lord)	sith	Haskvig	0141,0585,0210
Romero Carrasco, MONTSERRAT (Lord)	sith	Haskvig	0141,0585,0210
Moreno Suarez, LUCAS (Lord)	sith	Haskvig	0141,0585,0210
Nieto Cruz, MARTIN (Lord)	sith	Haskvig	0141,0585,0210
Cano Benitez, RAQUEL (Sra.)	female	Haskvig	0141,0585,0210
Lopez Montoro, JUANA (Sra.)	female	Haskvig	0141,0585,0210
Calvo Blanco, JULIA (Sra.)	female	Haskvig	0141,0585,0210
Suarez Serrano, IRENE (Sra.)	female	Haskvig	0141,0585,0210
Rodriguez Montoro, JOSEFA (Sra.)	female	Haskvig	0141,0585,0210
Suarez Vega, DOLORES (Sra.)	female	Haskvig	0141,0585,0210
Ferrer Aguilar, MIRIAM (Sra.)	female	Haskvig	0141,0585,0210
Romero Blanco, CLAUDIA (Sra.)	female	Haskvig	0141,0585,0210
Suarez Gimenez, CRISTINA (Sra.)	female	Haskvig	0141,0585,0210
Molina Navarro, MARIA CONCEPCION (Sra.)	female	Haskvig	0141,0585,0210
Soto Álvarez, JULIAN (Sr.)	male	Haskvig	0141,0585,0210
Sanz Vazquez, ANDRES (Sr.)	male	Haskvig	0141,0585,0210
Montero Ibanez, TOMAS (Sr.)	male	Haskvig	0141,0585,0210
Nieto Duran, SEBASTIAN (Sr.)	male	Haskvig	0141,0585,0210
Perez Vega, MOHAMED (Sr.)	male	Haskvig	0141,0585,0210
Ruiz Rey, ALBERTO (Sr.)	male	Haskvig	0141,0585,0210
Cortes Soler, LUIS (Sr.)	male	Haskvig	0141,0585,0210
Gonzalez Pascual, MANUEL (Sr.)	male	Haskvig	0141,0585,0210
Cambil Sanz, JUAN ANTONIO (Sr.)	male	Haskvig	0141,0585,0210
Serrano Gonzalez, ISMAEL (Sr.)	male	Haskvig	0141,0585,0210
Molina Ferrer, CARLOS (Sr.)	male	Haskvig	0141,0585,0210
Esteban Duran, MARIA MAR (Master)	jedi	Homer	0442,0258,0235
Benitez Velasco, MARIA LUISA (Master)	jedi	Homer	0442,0258,0235
Mendez Ferrer, JOAN (Master)	jedi	Homer	0442,0258,0235
Ramirez Montoro, CONSUELO (Master)	jedi	Homer	0442,0258,0235
Vargas Ferrer, NURIA (Master)	jedi	Homer	0442,0258,0235
Duran Fuentes, ESTHER (Master)	jedi	Homer	0442,0258,0235
Gutierrez Pascual, NATALIA (Master)	jedi	Homer	0442,0258,0235
Gil Munoz, JORGE (Master)	jedi	Homer	0442,0258,0235
Gonzalez Fernandez, MARIA ROSARIO (Master)	jedi	Homer	0442,0258,0235
Gimenez Arias, ANTONIO (Master)	jedi	Homer	0442,0258,0235
Lopez Delgado, MARIA ANGELES (Master)	jedi	Homer	0442,0258,0235
Rodriguez Santiago, CARMEN (Master)	jedi	Homer	0442,0258,0235
Cano Diez, EVA MARIA (Lord)	sith	Homer	0442,0258,0235
Carrasco Fernandez, ANA (Lord)	sith	Homer	0442,0258,0235
Santana Gallardo, FRANCISCA (Lord)	sith	Homer	0442,0258,0235
Fuentes Cortes, MARIO (Lord)	sith	Homer	0442,0258,0235
Delgado Diez, JOSE CARLOS (Lord)	sith	Homer	0442,0258,0235
Aguilar Calvo, ANTONIA (Lord)	sith	Homer	0442,0258,0235
Perez Velasco, DOMINGO (Lord)	sith	Homer	0442,0258,0235
Alonso Vicente, SANDRA (Lord)	sith	Homer	0442,0258,0235
Jimenez Iglesias, MIRIAM (Lord)	sith	Homer	0442,0258,0235
Blesa Marquez, INMACULADA (Lord)	sith	Homer	0442,0258,0235
Molina Soto, FELIPE (Lord)	sith	Homer	0442,0258,0235
Cabrera Vega, INMACULADA (Sra.)	female	Homer	0442,0258,0235
Moreno Gomez, ISABEL (Sra.)	female	Homer	0442,0258,0235
Álvarez Moya, MARGARITA (Sra.)	female	Homer	0442,0258,0235
Moya Garcia, CRISTINA (Sra.)	female	Homer	0442,0258,0235
Nieto Romero, MARIA CRISTINA (Sra.)	female	Homer	0442,0258,0235
Ramos Campos, CLARA (Sra.)	female	Homer	0442,0258,0235
Vazquez Roman, ENCARNACION (Sra.)	female	Homer	0442,0258,0235
Molina Jimenez, SANDRA (Sra.)	female	Homer	0442,0258,0235
Martinez Soler, ROCIO (Sra.)	female	Homer	0442,0258,0235
Santos Herrero, CARLOS (Sr.)	male	Homer	0442,0258,0235
Serrano Morales, RAFAEL (Sr.)	male	Homer	0442,0258,0235
Nieto Garrido, IVAN (Sr.)	male	Homer	0442,0258,0235
Munoz Navarro, RAUL (Sr.)	male	Homer	0442,0258,0235
Roman Fernandez, AGUSTIN (Sr.)	male	Homer	0442,0258,0235
Santos Guerrero, JOSE ANGEL (Sr.)	male	Homer	0442,0258,0235
Gonzalez Herrera, JORDI (Sr.)	male	Homer	0442,0258,0235
Cortes Gomez, DIEGO (Sr.)	male	Homer	0442,0258,0235
Martinez Ruiz, JUAN MANUEL (Sr.)	male	Homer	0442,0258,0235
Marquez Gallego, MARIO (Sr.)	male	Homer	0442,0258,0235
Romero Blanco, JUAN (Sr.)	male	Homer	0442,0258,0235
Cruz Fuentes, CRISTIAN (Sr.)	male	Homer	0442,0258,0235
Castro Herrero, PEDRO (Sr.)	male	Homer	0442,0258,0235
Suarez Marquez, RAQUEL (Master)	jedi	Ingenika Point	0350,0240,0240
Morales Moreno, MARC (Master)	jedi	Ingenika Point	0350,0240,0240
Marin Mora, NATALIA (Lord)	sith	Ingenika Point	0350,0240,0240
Hidalgo Gallardo, JUAN LUIS (Lord)	sith	Ingenika Point	0350,0240,0240
Garrido Reyes, JESUS (Lord)	sith	Ingenika Point	0350,0240,0240
Cambil Campos, ROSARIO (Sra.)	female	Ingenika Point	0350,0240,0240
Delgado Cabrera, JUANA (Sra.)	female	Ingenika Point	0350,0240,0240
Santiago Torres, ANGELA (Sra.)	female	Ingenika Point	0350,0240,0240
Martinez Flores, LORENA (Sra.)	female	Ingenika Point	0350,0240,0240
Pascual Blanco, SANDRA (Sra.)	female	Ingenika Point	0350,0240,0240
Torres Pena, SUSANA (Sra.)	female	Ingenika Point	0350,0240,0240
Guerrero Benitez, ALBA (Sra.)	female	Ingenika Point	0350,0240,0240
Marin Montero, DOMINGO (Sr.)	male	Ingenika Point	0350,0240,0240
Hidalgo Vicente, GUILLERMO (Sr.)	male	Ingenika Point	0350,0240,0240
Garcia Gil, JUAN ANTONIO (Sr.)	male	Ingenika Point	0350,0240,0240
Garrido Moya, YOLANDA (Master)	jedi	Juneau	0405,0367,0095
Ferrer Soto, ALFONSO (Master)	jedi	Juneau	0405,0367,0095
Gomez Cortes, ANDREA (Master)	jedi	Juneau	0405,0367,0095
Calvo Prieto, FRANCISCO (Master)	jedi	Juneau	0405,0367,0095
Martinez Saez, VICTOR MANUEL (Master)	jedi	Juneau	0405,0367,0095
Pastor Lopez, MARIA ISABEL (Lord)	sith	Juneau	0405,0367,0095
Cabrera Marin, RICARDO (Lord)	sith	Juneau	0405,0367,0095
Esteban Campos, ANGELES (Lord)	sith	Juneau	0405,0367,0095
Carrasco Fernandez, LUIS MIGUEL (Lord)	sith	Juneau	0405,0367,0095
Martin Aguilar, MARIA CARMEN (Sra.)	female	Juneau	0405,0367,0095
Pascual Caballero, MARIA PILAR (Sra.)	female	Juneau	0405,0367,0095
Arias Ramos, EVA MARIA (Sra.)	female	Juneau	0405,0367,0095
Ortega Cabrera, ALFREDO (Sr.)	male	Juneau	0405,0367,0095
Cano Fuentes, JOSE ANGEL (Sr.)	male	Juneau	0405,0367,0095
Rodriguez Torres, FERNANDO (Sr.)	male	Juneau	0405,0367,0095
Martin Diaz, ANA (Master)	jedi	Katmai	0413,0248,0245
Reyes Herrero, MARTA (Master)	jedi	Katmai	0413,0248,0245
Gallardo Vargas, CARLA (Master)	jedi	Katmai	0413,0248,0245
Gimenez Perez, ALFONSO (Master)	jedi	Katmai	0413,0248,0245
Rubio Fernandez, MANUELA (Master)	jedi	Katmai	0413,0248,0245
Esteban Perez, SAMUEL (Master)	jedi	Katmai	0413,0248,0245
Benitez Blanco, MARIANO (Lord)	sith	Katmai	0413,0248,0245
Caballero Velasco, JOSE ANGEL (Lord)	sith	Katmai	0413,0248,0245
Cortes Prieto, JOSE ANTONIO (Lord)	sith	Katmai	0413,0248,0245
Duran Vazquez, MARIA DOLORES (Lord)	sith	Katmai	0413,0248,0245
Garcia Ibanez, MARIA CONCEPCION (Sra.)	female	Katmai	0413,0248,0245
Fernandez Fernandez, AMPARO (Sra.)	female	Katmai	0413,0248,0245
Molina Lopez, JOSE IGNACIO (Sr.)	male	Katmai	0413,0248,0245
Moya Calvo, ADRIAN (Sr.)	male	Katmai	0413,0248,0245
Castillo Jimenez, LUIS (Sr.)	male	Katmai	0413,0248,0245
Saez Torres, JOSE FRANCISCO (Master)	jedi	King Salmon	0808,0116,0080
Leon Ortiz, CARLA (Master)	jedi	King Salmon	0808,0116,0080
Molina Fuentes, IKER (Master)	jedi	King Salmon	0808,0116,0080
Delgado Arias, XAVIER (Master)	jedi	King Salmon	0808,0116,0080
Nunez Garrido, NURIA (Master)	jedi	King Salmon	0808,0116,0080
Santos Prieto, FRANCISCO (Master)	jedi	King Salmon	0808,0116,0080
Pena Ibanez, CLARA (Master)	jedi	King Salmon	0808,0116,0080
Guerrero Diez, DAVID (Master)	jedi	King Salmon	0808,0116,0080
Castro Vargas, LUIS (Master)	jedi	King Salmon	0808,0116,0080
Serrano Moya, VICTOR MANUEL (Master)	jedi	King Salmon	0808,0116,0080
Alonso Sanz, ALBERTO (Master)	jedi	King Salmon	0808,0116,0080
Bravo Molina, TOMAS (Lord)	sith	King Salmon	0808,0116,0080
Blesa Álvarez, MONTSERRAT (Lord)	sith	King Salmon	0808,0116,0080
Santiago Vargas, CRISTIAN (Lord)	sith	King Salmon	0808,0116,0080
Diaz Mora, MARTIN (Lord)	sith	King Salmon	0808,0116,0080
Castillo Mendez, JOSE CARLOS (Lord)	sith	King Salmon	0808,0116,0080
Sanchez Martinez, MIGUEL ANGEL (Lord)	sith	King Salmon	0808,0116,0080
Sanchez Castro, JOSE IGNACIO (Lord)	sith	King Salmon	0808,0116,0080
Benitez Aguilar, HUGO (Lord)	sith	King Salmon	0808,0116,0080
Ortiz Blesa, ANDREA (Sra.)	female	King Salmon	0808,0116,0080
Moreno Lorenzo, ANA BELEN (Sra.)	female	King Salmon	0808,0116,0080
Morales Molina, ROCIO (Sra.)	female	King Salmon	0808,0116,0080
Reyes Gallego, MARIA SOLEDAD (Sra.)	female	King Salmon	0808,0116,0080
Torres Bravo, BEATRIZ (Sra.)	female	King Salmon	0808,0116,0080
Montero Delgado, CONCEPCION (Sra.)	female	King Salmon	0808,0116,0080
Delgado Marquez, MARGARITA (Sra.)	female	King Salmon	0808,0116,0080
Vazquez Navarro, ROSARIO (Sra.)	female	King Salmon	0808,0116,0080
Jimenez Munoz, LUCIA (Sra.)	female	King Salmon	0808,0116,0080
Ibanez Carrasco, MANUELA (Sra.)	female	King Salmon	0808,0116,0080
Castro Gallardo, INMACULADA (Sra.)	female	King Salmon	0808,0116,0080
Nunez Calvo, ANA MARIA (Sra.)	female	King Salmon	0808,0116,0080
Delgado Cabrera, ROSA (Sra.)	female	King Salmon	0808,0116,0080
Guerrero Álvarez, PILAR (Sra.)	female	King Salmon	0808,0116,0080
Montoro Ramirez, RAQUEL (Sra.)	female	King Salmon	0808,0116,0080
Martinez Leon, FRANCISCO (Sr.)	male	King Salmon	0808,0116,0080
Flores Pena, JAVIER (Sr.)	male	King Salmon	0808,0116,0080
Duran Cabrera, RODRIGO (Sr.)	male	King Salmon	0808,0116,0080
Martinez Ramirez, VICTOR (Sr.)	male	King Salmon	0808,0116,0080
Iglesias Cabrera, FRANCISCO JAVIER (Sr.)	male	King Salmon	0808,0116,0080
Dominguez Fernandez, ALEX (Sr.)	male	King Salmon	0808,0116,0080
Martin Vazquez, ANTONIO (Sr.)	male	King Salmon	0808,0116,0080
Arias Medina, LUCAS (Sr.)	male	King Salmon	0808,0116,0080
Ortiz Gimenez, ANGEL (Sr.)	male	King Salmon	0808,0116,0080
Diaz Martin, JUAN FRANCISCO (Sr.)	male	King Salmon	0808,0116,0080
Leon Garcia, JAIME (Sr.)	male	King Salmon	0808,0116,0080
Santana Gimenez, SAMUEL (Master)	jedi	Kokelv	0768,0565,0035
Diaz Rodriguez, FERNANDO (Master)	jedi	Kokelv	0768,0565,0035
Garrido Cabrera, ALEJANDRO (Master)	jedi	Kokelv	0768,0565,0035
Lopez Ruiz, FERNANDO (Lord)	sith	Kokelv	0768,0565,0035
Diez Hidalgo, CELIA (Lord)	sith	Kokelv	0768,0565,0035
Ortiz Garcia, ALEX (Lord)	sith	Kokelv	0768,0565,0035
Blanco Hernandez, DAVID (Lord)	sith	Kokelv	0768,0565,0035
Cano Santiago, BEATRIZ (Sra.)	female	Kokelv	0768,0565,0035
Castro Álvarez, MONICA (Sra.)	female	Kokelv	0768,0565,0035
Rodriguez Marquez, PATRICIA (Sra.)	female	Kokelv	0768,0565,0035
Blanco Ruiz, ANTONIO (Sr.)	male	Kokelv	0768,0565,0035
Morales Mendez, JAVIER (Sr.)	male	Kokelv	0768,0565,0035
Serrano Sanchez, SEBASTIAN (Sr.)	male	Kokelv	0768,0565,0035
Martin Bravo, JOSE MIGUEL (Sr.)	male	Kokelv	0768,0565,0035
Gutierrez Martin, ISMAEL (Sr.)	male	Kokelv	0768,0565,0035
Alonso Moya, AMPARO (Master)	jedi	Laggo	0236,0596,0150
Rubio Ortega, CELIA (Master)	jedi	Laggo	0236,0596,0150
Ibanez Ortiz, MARCOS (Master)	jedi	Laggo	0236,0596,0150
Romero Pastor, DANIEL (Master)	jedi	Laggo	0236,0596,0150
Vicente Navarro, ANA BELEN (Master)	jedi	Laggo	0236,0596,0150
Gimenez Romero, CATALINA (Master)	jedi	Laggo	0236,0596,0150
Santana Ruiz, MARIA ISABEL (Master)	jedi	Laggo	0236,0596,0150
Carrasco Cortes, CLAUDIA (Master)	jedi	Laggo	0236,0596,0150
Garrido Herrero, JOSE FRANCISCO (Master)	jedi	Laggo	0236,0596,0150
Fuentes Hernandez, SALVADOR (Master)	jedi	Laggo	0236,0596,0150
Rubio Sanz, MARIA DOLORES (Master)	jedi	Laggo	0236,0596,0150
Soler Munoz, AITOR (Master)	jedi	Laggo	0236,0596,0150
Gil Benitez, RODRIGO (Lord)	sith	Laggo	0236,0596,0150
Aguilar Álvarez, MERCEDES (Lord)	sith	Laggo	0236,0596,0150
Flores Nieto, VICTOR (Lord)	sith	Laggo	0236,0596,0150
Rodriguez Gomez, ANTONIA (Lord)	sith	Laggo	0236,0596,0150
Vargas Hidalgo, RAMON (Lord)	sith	Laggo	0236,0596,0150
Montero Parra, ANDREA (Lord)	sith	Laggo	0236,0596,0150
Pena Álvarez, ANA ISABEL (Lord)	sith	Laggo	0236,0596,0150
Cortes Romero, JUAN (Lord)	sith	Laggo	0236,0596,0150
Duran Arias, AINHOA (Lord)	sith	Laggo	0236,0596,0150
Parra Hernandez, SEBASTIAN (Lord)	sith	Laggo	0236,0596,0150
Carrasco Gimenez, CONCEPCION (Sra.)	female	Laggo	0236,0596,0150
Prieto Blanco, MARIA DOLORES (Sra.)	female	Laggo	0236,0596,0150
Castillo Cano, ALBA (Sra.)	female	Laggo	0236,0596,0150
Herrera Roman, ROCIO (Sra.)	female	Laggo	0236,0596,0150
Morales Medina, MARIA MAR (Sra.)	female	Laggo	0236,0596,0150
Mora Vicente, CATALINA (Sra.)	female	Laggo	0236,0596,0150
Nieto Herrero, ELENA (Sra.)	female	Laggo	0236,0596,0150
Navarro Molina, MARIA LUISA (Sra.)	female	Laggo	0236,0596,0150
Marquez Cabrera, CRISTINA (Sra.)	female	Laggo	0236,0596,0150
Cano Pena, FRANCISCA (Sra.)	female	Laggo	0236,0596,0150
Lorenzo Hernandez, LUIS (Sr.)	male	Laggo	0236,0596,0150
Soto Hidalgo, VICENTE (Sr.)	male	Laggo	0236,0596,0150
Vargas Castro, ALVARO (Sr.)	male	Laggo	0236,0596,0150
Rubio Gallego, IVAN (Sr.)	male	Laggo	0236,0596,0150
Carrasco Vazquez, IKER (Sr.)	male	Laggo	0236,0596,0150
Calvo Saez, JOSE ANGEL (Sr.)	male	Laggo	0236,0596,0150
Lozano Navarro, MIGUEL ANGEL (Sr.)	male	Laggo	0236,0596,0150
Castro Morales, GONZALO (Sr.)	male	Laggo	0236,0596,0150
Caballero Gallego, HECTOR (Sr.)	male	Laggo	0236,0596,0150
Pascual Gomez, ROBERTO (Sr.)	male	Laggo	0236,0596,0150
Flores Alonso, JOSE IGNACIO (Sr.)	male	Laggo	0236,0596,0150
Lozano Diez, DOMINGO (Sr.)	male	Laggo	0236,0596,0150
Lozano Vazquez, JOAQUIN (Sr.)	male	Laggo	0236,0596,0150
Vega Medina, ANDREA (Master)	jedi	Lake City	0479,0881,0100
Calvo Iglesias, DOLORES (Master)	jedi	Lake City	0479,0881,0100
Reyes Moya, NICOLAS (Master)	jedi	Lake City	0479,0881,0100
Pastor Vicente, FRANCISCA (Master)	jedi	Lake City	0479,0881,0100
Montero Guerrero, JULIAN (Master)	jedi	Lake City	0479,0881,0100
Hidalgo Diez, SUSANA (Master)	jedi	Lake City	0479,0881,0100
Hidalgo Gomez, INES (Master)	jedi	Lake City	0479,0881,0100
Blesa Martinez, VICENTE (Master)	jedi	Lake City	0479,0881,0100
Gallego Herrero, CARMEN (Master)	jedi	Lake City	0479,0881,0100
Gil Soto, EDUARDO (Master)	jedi	Lake City	0479,0881,0100
Carmona Romero, ROSA MARIA (Lord)	sith	Lake City	0479,0881,0100
Munoz Hernandez, ANDREA (Lord)	sith	Lake City	0479,0881,0100
Vargas Rey, XAVIER (Lord)	sith	Lake City	0479,0881,0100
Campos Santiago, ANA BELEN (Lord)	sith	Lake City	0479,0881,0100
Herrero Benitez, GABRIEL (Lord)	sith	Lake City	0479,0881,0100
Soler Gil, CRISTINA (Lord)	sith	Lake City	0479,0881,0100
Calvo Aguilar, MARIA ROSARIO (Sra.)	female	Lake City	0479,0881,0100
Gallego Arias, NEREA (Sra.)	female	Lake City	0479,0881,0100
Medina Moya, MARIA ANGELES (Sra.)	female	Lake City	0479,0881,0100
Sanchez Herrero, FRANCISCA (Sra.)	female	Lake City	0479,0881,0100
Gonzalez Gutierrez, BEATRIZ (Sra.)	female	Lake City	0479,0881,0100
Sanchez Vargas, ANA BELEN (Sra.)	female	Lake City	0479,0881,0100
Delgado Cambil, ENCARNACION (Sra.)	female	Lake City	0479,0881,0100
Diaz Santana, PATRICIA (Sra.)	female	Lake City	0479,0881,0100
Gimenez Gimenez, JUAN MANUEL (Sr.)	male	Lake City	0479,0881,0100
Leon Rey, JAIME (Sr.)	male	Lake City	0479,0881,0100
Gallardo Prieto, GONZALO (Sr.)	male	Lake City	0479,0881,0100
Castillo Leon, DIEGO (Sr.)	male	Lake City	0479,0881,0100
Serrano Vicente, RAMON (Sr.)	male	Lake City	0479,0881,0100
Martinez Leon, HUGO (Sr.)	male	Lake City	0479,0881,0100
Carmona Ibanez, MONTSERRAT (Master)	jedi	Langstrand	0080,0018,0105
Moya Cortes, FRANCISCA (Master)	jedi	Langstrand	0080,0018,0105
Gonzalez Martinez, MARIA ANGELES (Master)	jedi	Langstrand	0080,0018,0105
Ramirez Saez, EVA MARIA (Master)	jedi	Langstrand	0080,0018,0105
Calvo Suarez, MARIA ROSA (Lord)	sith	Langstrand	0080,0018,0105
Benitez Ruiz, JOSE LUIS (Lord)	sith	Langstrand	0080,0018,0105
Vicente Moreno, MARIA JESUS (Lord)	sith	Langstrand	0080,0018,0105
Marquez Ibanez, SONIA (Lord)	sith	Langstrand	0080,0018,0105
Carrasco Sanchez, MARTIN (Lord)	sith	Langstrand	0080,0018,0105
Herrero Romero, JULIA (Sra.)	female	Langstrand	0080,0018,0105
Martinez Garcia, MONTSERRAT (Sra.)	female	Langstrand	0080,0018,0105
Nunez Vega, MARTINA (Sra.)	female	Langstrand	0080,0018,0105
Mendez Crespo, JORGE (Sr.)	male	Langstrand	0080,0018,0105
Soler Diaz, JUAN FRANCISCO (Sr.)	male	Langstrand	0080,0018,0105
Roman Gallardo, FELIPE (Sr.)	male	Langstrand	0080,0018,0105
Gimenez Pena, FRANCISCO (Master)	jedi	Larsen Bay	0781,0527,0075
Rodriguez Cruz, AINHOA (Master)	jedi	Larsen Bay	0781,0527,0075
Dominguez Dominguez, MONICA (Master)	jedi	Larsen Bay	0781,0527,0075
Flores Campos, SAMUEL (Master)	jedi	Larsen Bay	0781,0527,0075
Moreno Moya, RAMON (Master)	jedi	Larsen Bay	0781,0527,0075
Lorenzo Mendez, JESUS (Master)	jedi	Larsen Bay	0781,0527,0075
Carmona Moreno, MARGARITA (Master)	jedi	Larsen Bay	0781,0527,0075
Carrasco Arias, CONSUELO (Master)	jedi	Larsen Bay	0781,0527,0075
Ramos Marquez, MARIA ROSA (Master)	jedi	Larsen Bay	0781,0527,0075
Gallego Rey, MONTSERRAT (Master)	jedi	Larsen Bay	0781,0527,0075
Moreno Vazquez, MERCEDES (Master)	jedi	Larsen Bay	0781,0527,0075
Velasco Gutierrez, JUAN JOSE (Master)	jedi	Larsen Bay	0781,0527,0075
Blanco Lopez, ROSARIO (Master)	jedi	Larsen Bay	0781,0527,0075
Castro Flores, MARIA ROSA (Master)	jedi	Larsen Bay	0781,0527,0075
Vazquez Mora, MONTSERRAT (Lord)	sith	Larsen Bay	0781,0527,0075
Vargas Marquez, ELENA (Lord)	sith	Larsen Bay	0781,0527,0075
Hernandez Vazquez, MARIA JOSEFA (Lord)	sith	Larsen Bay	0781,0527,0075
Campos Marquez, MARIA CRISTINA (Lord)	sith	Larsen Bay	0781,0527,0075
Santos Cruz, JESUS (Lord)	sith	Larsen Bay	0781,0527,0075
Bravo Delgado, AGUSTIN (Lord)	sith	Larsen Bay	0781,0527,0075
Vega Vega, JUAN ANTONIO (Lord)	sith	Larsen Bay	0781,0527,0075
Ortega Hernandez, JOSE LUIS (Lord)	sith	Larsen Bay	0781,0527,0075
Montoro Ortiz, NATALIA (Lord)	sith	Larsen Bay	0781,0527,0075
Leon Lorenzo, ROCIO (Lord)	sith	Larsen Bay	0781,0527,0075
Iglesias Ramos, ALICIA (Sra.)	female	Larsen Bay	0781,0527,0075
Iglesias Gomez, AINHOA (Sra.)	female	Larsen Bay	0781,0527,0075
Suarez Campos, MARIA (Sra.)	female	Larsen Bay	0781,0527,0075
Romero Mora, CLAUDIA (Sra.)	female	Larsen Bay	0781,0527,0075
Cabrera Bravo, MARIA ROSARIO (Sra.)	female	Larsen Bay	0781,0527,0075
Hernandez Castro, MARIA MAR (Sra.)	female	Larsen Bay	0781,0527,0075
Ortega Benitez, MARIA ROSARIO (Sra.)	female	Larsen Bay	0781,0527,0075
Cambil Ferrer, MARINA (Sra.)	female	Larsen Bay	0781,0527,0075
Dominguez Vargas, AINHOA (Sra.)	female	Larsen Bay	0781,0527,0075
Vega Herrera, TOMAS (Sr.)	male	Larsen Bay	0781,0527,0075
Cano Velasco, HECTOR (Sr.)	male	Larsen Bay	0781,0527,0075
Pastor Gil, CESAR (Sr.)	male	Larsen Bay	0781,0527,0075
Leon Hernandez, JORGE (Sr.)	male	Larsen Bay	0781,0527,0075
Prieto Lorenzo, ANTONIO (Sr.)	male	Larsen Bay	0781,0527,0075
Ramos Parra, HUGO (Sr.)	male	Larsen Bay	0781,0527,0075
Morales Ferrer, ROBERTO (Sr.)	male	Larsen Bay	0781,0527,0075
Campos Torres, SALVADOR (Sr.)	male	Larsen Bay	0781,0527,0075
Montero Soto, JOSE IGNACIO (Sr.)	male	Larsen Bay	0781,0527,0075
Jimenez Ortega, JOAN (Sr.)	male	Larsen Bay	0781,0527,0075
Mora Ortega, JOSEP (Sr.)	male	Larsen Bay	0781,0527,0075
Bravo Ortega, CARLOS (Sr.)	male	Larsen Bay	0781,0527,0075
Vega Fernandez, PAULA (Master)	jedi	Lebesby	0633,0036,0090
Medina Diaz, MERCEDES (Master)	jedi	Lebesby	0633,0036,0090
Morales Castro, OLGA (Master)	jedi	Lebesby	0633,0036,0090
Crespo Gutierrez, LUIS (Master)	jedi	Lebesby	0633,0036,0090
Arias Aguilar, NEREA (Master)	jedi	Lebesby	0633,0036,0090
Romero Hidalgo, JOSE (Lord)	sith	Lebesby	0633,0036,0090
Nunez Saez, MARIO (Lord)	sith	Lebesby	0633,0036,0090
Pascual Cabrera, EDUARDO (Lord)	sith	Lebesby	0633,0036,0090
Sanchez Garcia, ALVARO (Lord)	sith	Lebesby	0633,0036,0090
Lozano Garrido, JOAQUIN (Lord)	sith	Lebesby	0633,0036,0090
Cortes Rey, JOAN (Lord)	sith	Lebesby	0633,0036,0090
Montoro Benitez, OLGA (Sra.)	female	Lebesby	0633,0036,0090
Garcia Hidalgo, YOLANDA (Sra.)	female	Lebesby	0633,0036,0090
